,#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,F1,F2,ReH_true,ReE_true,ReHTilde_true,c0_true,Formalism
7304,163,14,10.0,2.95569,0.47844899999999996,-0.547874,120,0.006533248229808365,0.0003269889361733801,0.3887596659302538,0.5036612423321344,1.9586564905819999,-2.8088031684015,5.1663274999999995,0.00721792,BKM10
7305,163,15,10.0,2.95569,0.47844899999999996,-0.547874,128,0.005913335840529514,0.0003229854070225257,0.3887596659302538,0.5036612423321344,1.9586564905819999,-2.8088031684015,5.1663274999999995,0.00721792,BKM10
7306,163,16,10.0,2.95569,0.47844899999999996,-0.547874,136,0.006602283003625442,0.0003201906940585301,0.3887596659302538,0.5036612423321344,1.9586564905819999,-2.8088031684015,5.1663274999999995,0.00721792,BKM10
7307,163,17,10.0,2.95569,0.47844899999999996,-0.547874,144,0.006542789756121405,0.00031828898302692414,0.3887596659302538,0.5036612423321344,1.9586564905819999,-2.8088031684015,5.1663274999999995,0.00721792,BKM10
7308,163,18,10.0,2.95569,0.47844899999999996,-0.547874,152,0.00547774786325714,0.00031703520830114474,0.3887596659302538,0.5036612423321344,1.9586564905819999,-2.8088031684015,5.1663274999999995,0.00721792,BKM10
7309,163,19,10.0,2.95569,0.47844899999999996,-0.547874,160,0.0066555623339854455,0.0003162453593275002,0.3887596659302538,0.5036612423321344,1.9586564905819999,-2.8088031684015,5.1663274999999995,0.00721792,BKM10
7310,163,20,10.0,2.95569,0.47844899999999996,-0.547874,168,0.0060382170391182835,0.00031578845621050536,0.3887596659302538,0.5036612423321344,1.9586564905819999,-2.8088031684015,5.1663274999999995,0.00721792,BKM10
7311,163,21,10.0,2.95569,0.47844899999999996,-0.547874,176,0.0062396277301478755,0.00031558050673828044,0.3887596659302538,0.5036612423321344,1.9586564905819999,-2.8088031684015,5.1663274999999995,0.00721792,BKM10
7312,163,22,10.0,2.95569,0.47844899999999996,-0.547874,184,0.006825126352170197,0.00031558050673828044,0.3887596659302538,0.5036612423321344,1.9586564905819999,-2.8088031684015,5.1663274999999995,0.00721792,BKM10
7313,163,23,10.0,2.95569,0.47844899999999996,-0.547874,192,0.006058311813999158,0.00031578845621050536,0.3887596659302538,0.5036612423321344,1.9586564905819999,-2.8088031684015,5.1663274999999995,0.00721792,BKM10
7314,163,24,10.0,2.95569,0.47844899999999996,-0.547874,200,0.00675106760202345,0.0003162453593275002,0.3887596659302538,0.5036612423321344,1.9586564905819999,-2.8088031684015,5.1663274999999995,0.00721792,BKM10
7315,163,25,10.0,2.95569,0.47844899999999996,-0.547874,208,0.006327593918724548,0.00031703520830114474,0.3887596659302538,0.5036612423321344,1.9586564905819999,-2.8088031684015,5.1663274999999995,0.00721792,BKM10
7316,163,26,10.0,2.95569,0.47844899999999996,-0.547874,216,0.006409846460554649,0.00031828898302692414,0.3887596659302538,0.5036612423321344,1.9586564905819999,-2.8088031684015,5.1663274999999995,0.00721792,BKM10
7317,163,27,10.0,2.95569,0.47844899999999996,-0.547874,224,0.006560680287014048,0.0003201906940585301,0.3887596659302538,0.5036612423321344,1.9586564905819999,-2.8088031684015,5.1663274999999995,0.00721792,BKM10
7318,163,28,10.0,2.95569,0.47844899999999996,-0.547874,232,0.00657089322738171,0.0003229854070225257,0.3887596659302538,0.5036612423321344,1.9586564905819999,-2.8088031684015,5.1663274999999995,0.00721792,BKM10
7319,163,29,10.0,2.95569,0.47844899999999996,-0.547874,240,0.006495928760020824,0.0003269889361733801,0.3887596659302538,0.5036612423321344,1.9586564905819999,-2.8088031684015,5.1663274999999995,0.00721792,BKM10
7320,163,30,10.0,2.95569,0.47844899999999996,-0.547874,248,0.006506709966408477,0.0003325983629705672,0.3887596659302538,0.5036612423321344,1.9586564905819999,-2.8088031684015,5.1663274999999995,0.00721792,BKM10
7321,163,31,10.0,2.95569,0.47844899999999996,-0.547874,256,0.007359231298238349,0.00034030153890259957,0.3887596659302538,0.5036612423321344,1.9586564905819999,-2.8088031684015,5.1663274999999995,0.00721792,BKM10
7322,163,32,10.0,2.95569,0.47844899999999996,-0.547874,264,0.007112818822392031,0.00035068201460257116,0.3887596659302538,0.5036612423321344,1.9586564905819999,-2.8088031684015,5.1663274999999995,0.00721792,BKM10
7323,163,33,10.0,2.95569,0.47844899999999996,-0.547874,272,0.007486479012158121,0.0003644130999045014,0.3887596659302538,0.5036612423321344,1.9586564905819999,-2.8088031684015,5.1663274999999995,0.00721792,BKM10
7324,163,34,10.0,2.95569,0.47844899999999996,-0.547874,280,0.00744561410340669,0.0003822307882814673,0.3887596659302538,0.5036612423321344,1.9586564905819999,-2.8088031684015,5.1663274999999995,0.00721792,BKM10
7325,163,35,10.0,2.95569,0.47844899999999996,-0.547874,288,0.007921040843623394,0.00040487029984607765,0.3887596659302538,0.5036612423321344,1.9586564905819999,-2.8088031684015,5.1663274999999995,0.00721792,BKM10
7326,163,36,10.0,2.95569,0.47844899999999996,-0.547874,296,0.008443611628792628,0.00043294642555602084,0.3887596659302538,0.5036612423321344,1.9586564905819999,-2.8088031684015,5.1663274999999995,0.00721792,BKM10
7327,163,37,10.0,2.95569,0.47844899999999996,-0.547874,304,0.00908469802127688,0.00046675755081440254,0.3887596659302538,0.5036612423321344,1.9586564905819999,-2.8088031684015,5.1663274999999995,0.00721792,BKM10
7328,163,38,10.0,2.95569,0.47844899999999996,-0.547874,312,0.008939458989148169,0.0005060048569176326,0.3887596659302538,0.5036612423321344,1.9586564905819999,-2.8088031684015,5.1663274999999995,0.00721792,BKM10
7329,163,39,10.0,2.95569,0.47844899999999996,-0.547874,320,0.01192883353831552,0.0005494527861521983,0.3887596659302538,0.5036612423321344,1.9586564905819999,-2.8088031684015,5.1663274999999995,0.00721792,BKM10
7330,163,40,10.0,2.95569,0.47844899999999996,-0.547874,328,0.012016510574311448,0.0005946223255210215,0.3887596659302538,0.5036612423321344,1.9586564905819999,-2.8088031684015,5.1663274999999995,0.00721792,BKM10
7331,163,41,10.0,2.95569,0.47844899999999996,-0.547874,336,0.012892639696753475,0.0006376922808401897,0.3887596659302538,0.5036612423321344,1.9586564905819999,-2.8088031684015,5.1663274999999995,0.00721792,BKM10
7332,163,42,10.0,2.95569,0.47844899999999996,-0.547874,344,0.014279798133800654,0.0006738286964050825,0.3887596659302538,0.5036612423321344,1.9586564905819999,-2.8088031684015,5.1663274999999995,0.00721792,BKM10
7333,163,43,10.0,2.95569,0.47844899999999996,-0.547874,352,0.013892567716538674,0.0006980718988062891,0.3887596659302538,0.5036612423321344,1.9586564905819999,-2.8088031684015,5.1663274999999995,0.00721792,BKM10
7334,163,44,10.0,2.95569,0.47844899999999996,-0.547874,360,0.013840231717948473,0.0007066290985875721,0.3887596659302538,0.5036612423321344,1.9586564905819999,-2.8088031684015,5.1663274999999995,0.00721792,BKM10
7335,164,0,10.0,2.6970400000000003,0.34474,-0.39211399999999996,8,0.030115828583032866,0.0014578584985782943,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7336,164,1,10.0,2.6970400000000003,0.34474,-0.39211399999999996,16,0.025794064163879277,0.0013588694351453462,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7337,164,2,10.0,2.6970400000000003,0.34474,-0.39211399999999996,24,0.02556567951448655,0.0012160917615404757,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7338,164,3,10.0,2.6970400000000003,0.34474,-0.39211399999999996,32,0.021160914575013477,0.0010530640959536522,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7339,164,4,10.0,2.6970400000000003,0.34474,-0.39211399999999996,40,0.017826806872898195,0.0008900062539262178,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7340,164,5,10.0,2.6970400000000003,0.34474,-0.39211399999999996,48,0.015210874819542206,0.0007403702156615656,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7341,164,6,10.0,2.6970400000000003,0.34474,-0.39211399999999996,56,0.011605863644772084,0.000610879510790429,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7342,164,7,10.0,2.6970400000000003,0.34474,-0.39211399999999996,64,0.010158966709316,0.0005032921302680391,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7343,164,8,10.0,2.6970400000000003,0.34474,-0.39211399999999996,72,0.007913784977545014,0.0004164071120319313,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7344,164,9,10.0,2.6970400000000003,0.34474,-0.39211399999999996,80,0.007414935412250503,0.0003476248887087846,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7345,164,10,10.0,2.6970400000000003,0.34474,-0.39211399999999996,88,0.0055287919828437915,0.0002939362054616922,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7346,164,11,10.0,2.6970400000000003,0.34474,-0.39211399999999996,96,0.005113986045933155,0.00025245462027771736,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7347,164,12,10.0,2.6970400000000003,0.34474,-0.39211399999999996,104,0.00421284440721039,0.00022065212575247996,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7348,164,13,10.0,2.6970400000000003,0.34474,-0.39211399999999996,112,0.003843954679245731,0.0001964265387056782,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7349,164,14,10.0,2.6970400000000003,0.34474,-0.39211399999999996,120,0.00371516484285842,0.00017808524097570592,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7350,164,15,10.0,2.6970400000000003,0.34474,-0.39211399999999996,128,0.0032565969095948465,0.00016429446719868411,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7351,164,16,10.0,2.6970400000000003,0.34474,-0.39211399999999996,136,0.0031176123396869184,0.00015402004901646105,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7352,164,17,10.0,2.6970400000000003,0.34474,-0.39211399999999996,144,0.0028728445349973297,0.0001464718342894303,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7353,164,18,10.0,2.6970400000000003,0.34474,-0.39211399999999996,152,0.002863909679475989,0.0001410566048003244,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7354,164,19,10.0,2.6970400000000003,0.34474,-0.39211399999999996,160,0.0026636200401901292,0.00013734065123601334,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7355,164,20,10.0,2.6970400000000003,0.34474,-0.39211399999999996,168,0.0026563941445544572,0.00013502156117319448,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7356,164,21,10.0,2.6970400000000003,0.34474,-0.39211399999999996,176,0.002532308428968553,0.00013390824778024995,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7357,164,22,10.0,2.6970400000000003,0.34474,-0.39211399999999996,184,0.002677109293292236,0.00013390824778024995,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7358,164,23,10.0,2.6970400000000003,0.34474,-0.39211399999999996,192,0.0027950128117478087,0.00013502156117319448,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7359,164,24,10.0,2.6970400000000003,0.34474,-0.39211399999999996,200,0.002751519099984172,0.00013734065123601334,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7360,164,25,10.0,2.6970400000000003,0.34474,-0.39211399999999996,208,0.0026288573387947918,0.0001410566048003244,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7361,164,26,10.0,2.6970400000000003,0.34474,-0.39211399999999996,216,0.002818462053188107,0.0001464718342894303,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7362,164,27,10.0,2.6970400000000003,0.34474,-0.39211399999999996,224,0.003021042117236972,0.00015402004901646105,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7363,164,28,10.0,2.6970400000000003,0.34474,-0.39211399999999996,232,0.0032528292277248967,0.00016429446719868411,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7364,164,29,10.0,2.6970400000000003,0.34474,-0.39211399999999996,240,0.0031980035692476486,0.00017808524097570592,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7365,164,30,10.0,2.6970400000000003,0.34474,-0.39211399999999996,248,0.003690413177029995,0.0001964265387056782,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7366,164,31,10.0,2.6970400000000003,0.34474,-0.39211399999999996,256,0.004592449020271877,0.00022065212575247996,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7367,164,32,10.0,2.6970400000000003,0.34474,-0.39211399999999996,264,0.005550165241808277,0.0002524546202777174,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7368,164,33,10.0,2.6970400000000003,0.34474,-0.39211399999999996,272,0.00569510472289033,0.00029393620546169216,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7369,164,34,10.0,2.6970400000000003,0.34474,-0.39211399999999996,280,0.0069791890682058474,0.00034762488870878467,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7370,164,35,10.0,2.6970400000000003,0.34474,-0.39211399999999996,288,0.008038220843813167,0.0004164071120319313,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7371,164,36,10.0,2.6970400000000003,0.34474,-0.39211399999999996,296,0.010469234307508884,0.0005032921302680391,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7372,164,37,10.0,2.6970400000000003,0.34474,-0.39211399999999996,304,0.012441203600996013,0.000610879510790429,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7373,164,38,10.0,2.6970400000000003,0.34474,-0.39211399999999996,312,0.014670146019502842,0.0007403702156615656,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7374,164,39,10.0,2.6970400000000003,0.34474,-0.39211399999999996,320,0.01736248313858649,0.0008900062539262178,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7375,164,40,10.0,2.6970400000000003,0.34474,-0.39211399999999996,328,0.01973132189579697,0.0010530640959536522,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7376,164,41,10.0,2.6970400000000003,0.34474,-0.39211399999999996,336,0.023545315327726954,0.0012160917615404749,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7377,164,42,10.0,2.6970400000000003,0.34474,-0.39211399999999996,344,0.02767306452138762,0.0013588694351453462,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7378,164,43,10.0,2.6970400000000003,0.34474,-0.39211399999999996,352,0.03265784773355102,0.0014578584985782943,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7379,164,44,10.0,2.6970400000000003,0.34474,-0.39211399999999996,360,0.02967167845919055,0.0014934312050867097,0.47816004883451824,0.6702538887973518,1.0064582801799997,-1.9427815013999998,3.7079569999999995,0.00360228,BKM10
7380,165,0,10.0,3.7336,0.33966799999999997,-0.508084,8,0.02121679348948015,0.0011549522434931875,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7381,165,1,10.0,3.7336,0.33966799999999997,-0.508084,16,0.02040208699437325,0.0010536981683066488,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7382,165,2,10.0,3.7336,0.33966799999999997,-0.508084,24,0.01766422586563619,0.0009147531573467061,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7383,165,3,10.0,3.7336,0.33966799999999997,-0.508084,32,0.01604058845171385,0.0007655235603499293,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7384,165,4,10.0,3.7336,0.33966799999999997,-0.508084,40,0.01203322222791939,0.0006253880814362331,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7385,165,5,10.0,3.7336,0.33966799999999997,-0.508084,48,0.009978128686652684,0.0005040652497179725,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7386,165,6,10.0,3.7336,0.33966799999999997,-0.508084,56,0.008135916059330684,0.00040419594535375685,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7387,165,7,10.0,3.7336,0.33966799999999997,-0.508084,64,0.006787220638620409,0.000324526273812831,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7388,165,8,10.0,3.7336,0.33966799999999997,-0.508084,72,0.005473631974981984,0.0002621923660638243,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7389,165,9,10.0,3.7336,0.33966799999999997,-0.508084,80,0.004638129192198056,0.00021399809533285036,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7390,165,10,10.0,3.7336,0.33966799999999997,-0.508084,88,0.003453134139479069,0.0001770033314061839,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7391,165,11,10.0,3.7336,0.33966799999999997,-0.508084,96,0.002885129689369561,0.00014872979082580654,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7392,165,12,10.0,3.7336,0.33966799999999997,-0.508084,104,0.0023869264941488886,0.00012718344492836594,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7393,165,13,10.0,3.7336,0.33966799999999997,-0.508084,112,0.002168668992195412,0.00011080215742876676,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7394,165,14,10.0,3.7336,0.33966799999999997,-0.508084,120,0.0020848122696947983,9.838169491950717e-05,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7395,165,15,10.0,3.7336,0.33966799999999997,-0.508084,128,0.0017283711589831234,8.900342911632021e-05,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7396,165,16,10.0,3.7336,0.33966799999999997,-0.508084,136,0.001729035769389823,8.197234330029887e-05,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7397,165,17,10.0,3.7336,0.33966799999999997,-0.508084,144,0.0015054853767823863,7.676725207933933e-05,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7398,165,18,10.0,3.7336,0.33966799999999997,-0.508084,152,0.001423694496098654,7.300241001925794e-05,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7399,165,19,10.0,3.7336,0.33966799999999997,-0.508084,160,0.0014163190255767578,7.039881428109629e-05,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7400,165,20,10.0,3.7336,0.33966799999999997,-0.508084,168,0.0013766513240346273,6.876345394263141e-05,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7401,165,21,10.0,3.7336,0.33966799999999997,-0.508084,176,0.0014309147739898355,6.797502849229109e-05,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7402,165,22,10.0,3.7336,0.33966799999999997,-0.508084,184,0.0013891073893206604,6.797502849229109e-05,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7403,165,23,10.0,3.7336,0.33966799999999997,-0.508084,192,0.0013609748999350857,6.876345394263141e-05,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7404,165,24,10.0,3.7336,0.33966799999999997,-0.508084,200,0.0014168089907923371,7.039881428109629e-05,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7405,165,25,10.0,3.7336,0.33966799999999997,-0.508084,208,0.0014351557188169227,7.300241001925794e-05,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7406,165,26,10.0,3.7336,0.33966799999999997,-0.508084,216,0.0014696423559706479,7.676725207933933e-05,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7407,165,27,10.0,3.7336,0.33966799999999997,-0.508084,224,0.001556206464518048,8.197234330029887e-05,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7408,165,28,10.0,3.7336,0.33966799999999997,-0.508084,232,0.0017773100727578074,8.900342911632021e-05,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7409,165,29,10.0,3.7336,0.33966799999999997,-0.508084,240,0.0020101595808978312,9.838169491950717e-05,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7410,165,30,10.0,3.7336,0.33966799999999997,-0.508084,248,0.0024027729319604156,0.00011080215742876668,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7411,165,31,10.0,3.7336,0.33966799999999997,-0.508084,256,0.002695504565326825,0.00012718344492836594,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7412,165,32,10.0,3.7336,0.33966799999999997,-0.508084,264,0.003061875499922295,0.00014872979082580654,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7413,165,33,10.0,3.7336,0.33966799999999997,-0.508084,272,0.003422366398702076,0.00017700333140618387,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7414,165,34,10.0,3.7336,0.33966799999999997,-0.508084,280,0.004420885433290866,0.00021399809533285052,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7415,165,35,10.0,3.7336,0.33966799999999997,-0.508084,288,0.005276626749466418,0.0002621923660638241,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7416,165,36,10.0,3.7336,0.33966799999999997,-0.508084,296,0.006047997124938767,0.000324526273812831,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7417,165,37,10.0,3.7336,0.33966799999999997,-0.508084,304,0.007953950294929565,0.00040419594535375685,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7418,165,38,10.0,3.7336,0.33966799999999997,-0.508084,312,0.011380750965434526,0.0005040652497179725,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7419,165,39,10.0,3.7336,0.33966799999999997,-0.508084,320,0.012860688196900632,0.0006253880814362326,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7420,165,40,10.0,3.7336,0.33966799999999997,-0.508084,328,0.0157788339325184,0.0007655235603499293,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7421,165,41,10.0,3.7336,0.33966799999999997,-0.508084,336,0.016930732504983156,0.0009147531573467061,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7422,165,42,10.0,3.7336,0.33966799999999997,-0.508084,344,0.022156706437402696,0.0010536981683066488,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7423,165,43,10.0,3.7336,0.33966799999999997,-0.508084,352,0.02255655244114776,0.0011549522434931858,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7424,165,44,10.0,3.7336,0.33966799999999997,-0.508084,360,0.0234675530236538,0.0011923830071780977,0.40881847569658647,0.5398005128184543,1.521495455728,-2.459439525336,4.3229679999999995,0.0017445999999999998,BKM10
7425,166,0,10.0,1.39463,0.194598,-0.471053,8,0.5862688761778265,0.0302732924980173,0.42904996874417345,0.5770078347068354,1.185191407253,-2.176541072406,3.4664824999999997,0.0156486,BKM10
7426,166,1,10.0,1.39463,0.194598,-0.471053,16,0.4093894970621901,0.021292782009678952,0.42904996874417345,0.5770078347068354,1.185191407253,-2.176541072406,3.4664824999999997,0.0156486,BKM10
7427,166,2,10.0,1.39463,0.194598,-0.471053,24,0.2616915532280978,0.013569845141694618,0.42904996874417345,0.5770078347068354,1.185191407253,-2.176541072406,3.4664824999999997,0.0156486,BKM10
7428,166,3,10.0,1.39463,0.194598,-0.471053,32,0.17081453087126466,0.008454676578753746,0.42904996874417345,0.5770078347068354,1.185191407253,-2.176541072406,3.4664824999999997,0.0156486,BKM10
7429,166,4,10.0,1.39463,0.194598,-0.471053,40,0.1078342591998638,0.005345346860267331,0.42904996874417345,0.5770078347068354,1.185191407253,-2.176541072406,3.4664824999999997,0.0156486,BKM10
