#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,varF,ReH,ReE,ReHTilde,dvcs
151,0,5.75,2.78,0.335,-0.26,7.6,0.295156,0.0147578,0.05,3.11483,-1.3929,4.52537,0.00342499
151,1,5.75,2.78,0.335,-0.26,22.58,0.233505,0.0116752,0.05,3.11483,-1.3929,4.52537,0.00342499
151,2,5.75,2.78,0.335,-0.26,37.36,0.164348,0.00821741,0.05,3.11483,-1.3929,4.52537,0.00342499
151,3,5.75,2.78,0.335,-0.26,52.11,0.118377,0.00591887,0.05,3.11483,-1.3929,4.52537,0.00342499
151,4,5.75,2.78,0.335,-0.26,67.13,0.0896182,0.00448091,0.05,3.11483,-1.3929,4.52537,0.00342499
151,5,5.75,2.78,0.335,-0.26,82.16,0.0588605,0.00294303,0.05,3.11483,-1.3929,4.52537,0.00342499
151,6,5.75,2.78,0.335,-0.26,97.2,0.0417931,0.00208966,0.05,3.11483,-1.3929,4.52537,0.00342499
151,7,5.75,2.78,0.335,-0.26,112.25,0.0321557,0.00160778,0.05,3.11483,-1.3929,4.52537,0.00342499
151,8,5.75,2.78,0.335,-0.26,127.3,0.02483,0.0012415,0.05,3.11483,-1.3929,4.52537,0.00342499
151,9,5.75,2.78,0.335,-0.26,142.36,0.0198832,0.000994161,0.05,3.11483,-1.3929,4.52537,0.00342499
151,10,5.75,2.78,0.335,-0.26,157.41,0.0173068,0.000865341,0.05,3.11483,-1.3929,4.52537,0.00342499
151,11,5.75,2.78,0.335,-0.26,172.47,0.0160299,0.000801497,0.05,3.11483,-1.3929,4.52537,0.00342499
151,12,5.75,2.78,0.335,-0.26,187.53,0.0159459,0.000797293,0.05,3.11483,-1.3929,4.52537,0.00342499
151,13,5.75,2.78,0.335,-0.26,202.59,0.0166803,0.000834016,0.05,3.11483,-1.3929,4.52537,0.00342499
151,14,5.75,2.78,0.335,-0.26,217.64,0.0192905,0.000964526,0.05,3.11483,-1.3929,4.52537,0.00342499
151,15,5.75,2.78,0.335,-0.26,232.7,0.0230028,0.00115014,0.05,3.11483,-1.3929,4.52537,0.00342499
151,16,5.75,2.78,0.335,-0.26,247.75,0.0321426,0.00160713,0.05,3.11483,-1.3929,4.52537,0.00342499
151,17,5.75,2.78,0.335,-0.26,262.8,0.0449415,0.00224707,0.05,3.11483,-1.3929,4.52537,0.00342499
151,18,5.75,2.78,0.335,-0.26,277.84,0.0623071,0.00311535,0.05,3.11483,-1.3929,4.52537,0.00342499
151,19,5.75,2.78,0.335,-0.26,292.87,0.0874453,0.00437226,0.05,3.11483,-1.3929,4.52537,0.00342499
151,20,5.75,2.78,0.335,-0.26,307.89,0.118148,0.00590738,0.05,3.11483,-1.3929,4.52537,0.00342499
151,21,5.75,2.78,0.335,-0.26,322.64,0.178628,0.00893142,0.05,3.11483,-1.3929,4.52537,0.00342499
151,22,5.75,2.78,0.335,-0.26,337.42,0.220327,0.0110163,0.05,3.11483,-1.3929,4.52537,0.00342499
151,23,5.75,2.78,0.335,-0.26,352.4,0.260228,0.0130114,0.05,3.11483,-1.3929,4.52537,0.00342499
152,0,5.75,2.78,0.335,-0.34,7.72,0.26877,0.0134385,0.05,1.91912,4.74948,1.32537,0.002349
152,1,5.75,2.78,0.335,-0.34,22.73,0.196344,0.00981719,0.05,1.91912,4.74948,1.32537,0.002349
152,2,5.75,2.78,0.335,-0.34,37.54,0.133914,0.0066957,0.05,1.91912,4.74948,1.32537,0.002349
152,3,5.75,2.78,0.335,-0.34,51.99,0.0853894,0.00426947,0.05,1.91912,4.74948,1.32537,0.002349
152,4,5.75,2.78,0.335,-0.34,67.04,0.0622779,0.00311389,0.05,1.91912,4.74948,1.32537,0.002349
152,5,5.75,2.78,0.335,-0.34,82.1,0.0359358,0.00179679,0.05,1.91912,4.74948,1.32537,0.002349
152,6,5.75,2.78,0.335,-0.34,97.16,0.0275261,0.00137631,0.05,1.91912,4.74948,1.32537,0.002349
152,7,5.75,2.78,0.335,-0.34,112.22,0.0201674,0.00100837,0.05,1.91912,4.74948,1.32537,0.002349
152,8,5.75,2.78,0.335,-0.34,127.28,0.0148552,0.000742761,0.05,1.91912,4.74948,1.32537,0.002349
152,9,5.75,2.78,0.335,-0.34,142.35,0.0133025,0.000665126,0.05,1.91912,4.74948,1.32537,0.002349
152,10,5.75,2.78,0.335,-0.34,157.41,0.0114067,0.000570333,0.05,1.91912,4.74948,1.32537,0.002349
152,11,5.75,2.78,0.335,-0.34,172.47,0.00894236,0.000447118,0.05,1.91912,4.74948,1.32537,0.002349
152,12,5.75,2.78,0.335,-0.34,187.53,0.00963387,0.000481694,0.05,1.91912,4.74948,1.32537,0.002349
152,13,5.75,2.78,0.335,-0.34,202.59,0.0107888,0.000539441,0.05,1.91912,4.74948,1.32537,0.002349
152,14,5.75,2.78,0.335,-0.34,217.65,0.0122887,0.000614437,0.05,1.91912,4.74948,1.32537,0.002349
152,15,5.75,2.78,0.335,-0.34,232.72,0.0157057,0.000785286,0.05,1.91912,4.74948,1.32537,0.002349
152,16,5.75,2.78,0.335,-0.34,247.78,0.019666,0.000983298,0.05,1.91912,4.74948,1.32537,0.002349
152,17,5.75,2.78,0.335,-0.34,262.84,0.0293025,0.00146513,0.05,1.91912,4.74948,1.32537,0.002349
152,18,5.75,2.78,0.335,-0.34,277.9,0.0410289,0.00205145,0.05,1.91912,4.74948,1.32537,0.002349
152,19,5.75,2.78,0.335,-0.34,292.96,0.0530696,0.00265348,0.05,1.91912,4.74948,1.32537,0.002349
152,20,5.75,2.78,0.335,-0.34,308.01,0.0922117,0.00461059,0.05,1.91912,4.74948,1.32537,0.002349
152,21,5.75,2.78,0.335,-0.34,322.46,0.14261,0.0071305,0.05,1.91912,4.74948,1.32537,0.002349
152,22,5.75,2.78,0.335,-0.34,337.27,0.216276,0.0108138,0.05,1.91912,4.74948,1.32537,0.002349
152,23,5.75,2.78,0.335,-0.34,352.28,0.277989,0.0138995,0.05,1.91912,4.74948,1.32537,0.002349
153,0,5.75,2.78,0.335,-0.45,23.43,0.173887,0.00869433,0.05,-0.424809,8.46173,-3.07463,0.00727722
153,1,5.75,2.78,0.335,-0.45,37.7,0.0963288,0.00481644,0.05,-0.424809,8.46173,-3.07463,0.00727722
153,2,5.75,2.78,0.335,-0.45,51.87,0.062083,0.00310415,0.05,-0.424809,8.46173,-3.07463,0.00727722
153,3,5.75,2.78,0.335,-0.45,66.97,0.0359437,0.00179718,0.05,-0.424809,8.46173,-3.07463,0.00727722
153,4,5.75,2.78,0.335,-0.45,82.05,0.0300672,0.00150336,0.05,-0.424809,8.46173,-3.07463,0.00727722
153,5,5.75,2.78,0.335,-0.45,97.13,0.0262335,0.00131167,0.05,-0.424809,8.46173,-3.07463,0.00727722
153,6,5.75,2.78,0.335,-0.45,112.2,0.0209031,0.00104516,0.05,-0.424809,8.46173,-3.07463,0.00727722
153,7,5.75,2.78,0.335,-0.45,127.27,0.0169995,0.000849976,0.05,-0.424809,8.46173,-3.07463,0.00727722
153,8,5.75,2.78,0.335,-0.45,142.34,0.0167542,0.000837709,0.05,-0.424809,8.46173,-3.07463,0.00727722
153,9,5.75,2.78,0.335,-0.45,157.41,0.015636,0.000781801,0.05,-0.424809,8.46173,-3.07463,0.00727722
153,10,5.75,2.78,0.335,-0.45,172.48,0.014393,0.000719652,0.05,-0.424809,8.46173,-3.07463,0.00727722
153,11,5.75,2.78,0.335,-0.45,187.52,0.0168484,0.00084242,0.05,-0.424809,8.46173,-3.07463,0.00727722
153,12,5.75,2.78,0.335,-0.45,202.59,0.0161507,0.000807536,0.05,-0.424809,8.46173,-3.07463,0.00727722
153,13,5.75,2.78,0.335,-0.45,217.66,0.0148526,0.000742632,0.05,-0.424809,8.46173,-3.07463,0.00727722
153,14,5.75,2.78,0.335,-0.45,232.73,0.0186826,0.000934131,0.05,-0.424809,8.46173,-3.07463,0.00727722
153,15,5.75,2.78,0.335,-0.45,247.8,0.0206138,0.00103069,0.05,-0.424809,8.46173,-3.07463,0.00727722
153,16,5.75,2.78,0.335,-0.45,262.87,0.0238981,0.0011949,0.05,-0.424809,8.46173,-3.07463,0.00727722
153,17,5.75,2.78,0.335,-0.45,277.95,0.0305005,0.00152502,0.05,-0.424809,8.46173,-3.07463,0.00727722
153,18,5.75,2.78,0.335,-0.45,293.03,0.0398902,0.00199451,0.05,-0.424809,8.46173,-3.07463,0.00727722
153,19,5.75,2.78,0.335,-0.45,308.13,0.0633909,0.00316954,0.05,-0.424809,8.46173,-3.07463,0.00727722
153,20,5.75,2.78,0.335,-0.45,322.3,0.0945042,0.00472521,0.05,-0.424809,8.46173,-3.07463,0.00727722
153,21,5.75,2.78,0.335,-0.45,336.57,0.162165,0.00810827,0.05,-0.424809,8.46173,-3.07463,0.00727722
154,0,5.75,2.35,0.365,-0.2,7.46,0.104784,0.00523919,0.05,1.81184,-10.4,5.69863,0.0039866
154,1,5.75,2.35,0.365,-0.2,22.4,0.0888649,0.00444324,0.05,1.81184,-10.4,5.69863,0.0039866
154,2,5.75,2.35,0.365,-0.2,37.35,0.0822396,0.00411198,0.05,1.81184,-10.4,5.69863,0.0039866
154,3,5.75,2.35,0.365,-0.2,52.31,0.0747804,0.00373902,0.05,1.81184,-10.4,5.69863,0.0039866
154,4,5.75,2.35,0.365,-0.2,67.29,0.0629921,0.00314961,0.05,1.81184,-10.4,5.69863,0.0039866
154,5,5.75,2.35,0.365,-0.2,82.29,0.0512182,0.00256091,0.05,1.81184,-10.4,5.69863,0.0039866
154,6,5.75,2.35,0.365,-0.2,97.3,0.0403211,0.00201606,0.05,1.81184,-10.4,5.69863,0.0039866
154,7,5.75,2.35,0.365,-0.2,112.32,0.0327945,0.00163973,0.05,1.81184,-10.4,5.69863,0.0039866
154,8,5.75,2.35,0.365,-0.2,262.7,0.0404815,0.00202407,0.05,1.81184,-10.4,5.69863,0.0039866
154,9,5.75,2.35,0.365,-0.2,277.71,0.0494993,0.00247497,0.05,1.81184,-10.4,5.69863,0.0039866
154,10,5.75,2.35,0.365,-0.2,292.71,0.0575465,0.00287733,0.05,1.81184,-10.4,5.69863,0.0039866
154,11,5.75,2.35,0.365,-0.2,307.69,0.0773738,0.00386869,0.05,1.81184,-10.4,5.69863,0.0039866
154,12,5.75,2.35,0.365,-0.2,322.65,0.091322,0.0045661,0.05,1.81184,-10.4,5.69863,0.0039866
154,13,5.75,2.35,0.365,-0.2,337.6,0.0948271,0.00474135,0.05,1.81184,-10.4,5.69863,0.0039866
154,14,5.75,2.35,0.365,-0.2,352.54,0.105939,0.00529695,0.05,1.81184,-10.4,5.69863,0.0039866
155,0,5.75,2.35,0.365,-0.26,7.44,0.110747,0.00553734,0.05,1.0782,-0.192899,3.29863,0.00253737
155,1,5.75,2.35,0.365,-0.26,22.32,0.0922241,0.00461121,0.05,1.0782,-0.192899,3.29863,0.00253737
155,2,5.75,2.35,0.365,-0.26,37.24,0.0783066,0.00391533,0.05,1.0782,-0.192899,3.29863,0.00253737
155,3,5.75,2.35,0.365,-0.26,52.2,0.0566906,0.00283453,0.05,1.0782,-0.192899,3.29863,0.00253737
155,4,5.75,2.35,0.365,-0.26,67.19,0.0447275,0.00223638,0.05,1.0782,-0.192899,3.29863,0.00253737
155,5,5.75,2.35,0.365,-0.26,82.2,0.0307443,0.00153722,0.05,1.0782,-0.192899,3.29863,0.00253737
155,6,5.75,2.35,0.365,-0.26,97.22,0.0237442,0.00118721,0.05,1.0782,-0.192899,3.29863,0.00253737
155,7,5.75,2.35,0.365,-0.26,112.26,0.0178479,0.000892395,0.05,1.0782,-0.192899,3.29863,0.00253737
155,8,5.75,2.35,0.365,-0.26,262.78,0.0239982,0.00119991,0.05,1.0782,-0.192899,3.29863,0.00253737
155,9,5.75,2.35,0.365,-0.26,277.8,0.0361241,0.0018062,0.05,1.0782,-0.192899,3.29863,0.00253737
155,10,5.75,2.35,0.365,-0.26,292.81,0.0478898,0.00239449,0.05,1.0782,-0.192899,3.29863,0.00253737
155,11,5.75,2.35,0.365,-0.26,307.8,0.0622633,0.00311316,0.05,1.0782,-0.192899,3.29863,0.00253737
155,12,5.75,2.35,0.365,-0.26,322.76,0.0783769,0.00391885,0.05,1.0782,-0.192899,3.29863,0.00253737
155,13,5.75,2.35,0.365,-0.26,337.68,0.0963742,0.00481871,0.05,1.0782,-0.192899,3.29863,0.00253737
155,14,5.75,2.35,0.365,-0.26,352.56,0.101943,0.00509715,0.05,1.0782,-0.192899,3.29863,0.00253737
156,0,5.75,2.35,0.365,-0.34,7.39,0.0943727,0.00471863,0.05,-0.117508,5.94948,0.0986301,0.00577099
156,1,5.75,2.35,0.365,-0.34,22.22,0.0775092,0.00387546,0.05,-0.117508,5.94948,0.0986301,0.00577099
156,2,5.75,2.35,0.365,-0.34,37.12,0.0671812,0.00335906,0.05,-0.117508,5.94948,0.0986301,0.00577099
156,3,5.75,2.35,0.365,-0.34,52.09,0.0493215,0.00246607,0.05,-0.117508,5.94948,0.0986301,0.00577099
156,4,5.75,2.35,0.365,-0.34,67.09,0.034066,0.0017033,0.05,-0.117508,5.94948,0.0986301,0.00577099
156,5,5.75,2.35,0.365,-0.34,82.12,0.0283176,0.00141588,0.05,-0.117508,5.94948,0.0986301,0.00577099
156,6,5.75,2.35,0.365,-0.34,97.17,0.0206942,0.00103471,0.05,-0.117508,5.94948,0.0986301,0.00577099
156,7,5.75,2.35,0.365,-0.34,277.88,0.0263951,0.00131975,0.05,-0.117508,5.94948,0.0986301,0.00577099
156,8,5.75,2.35,0.365,-0.34,292.91,0.0359204,0.00179602,0.05,-0.117508,5.94948,0.0986301,0.00577099
156,9,5.75,2.35,0.365,-0.34,307.91,0.0462913,0.00231457,0.05,-0.117508,5.94948,0.0986301,0.00577099
156,10,5.75,2.35,0.365,-0.34,322.88,0.068284,0.0034142,0.05,-0.117508,5.94948,0.0986301,0.00577099
156,11,5.75,2.35,0.365,-0.34,337.78,0.0796702,0.00398351,0.05,-0.117508,5.94948,0.0986301,0.00577099
156,12,5.75,2.35,0.365,-0.34,352.61,0.0913803,0.00456902,0.05,-0.117508,5.94948,0.0986301,0.00577099
157,0,5.75,2.35,0.365,-0.45,7.31,0.0876691,0.00438346,0.05,-2.46144,9.66173,-4.30137,0.0228818
157,1,5.75,2.35,0.365,-0.45,22.05,0.0689194,0.00344597,0.05,-2.46144,9.66173,-4.30137,0.0228818
157,2,5.75,2.35,0.365,-0.45,36.96,0.0653853,0.00326926,0.05,-2.46144,9.66173,-4.30137,0.0228818
157,3,5.75,2.35,0.365,-0.45,51.96,0.0522969,0.00261485,0.05,-2.46144,9.66173,-4.30137,0.0228818
157,4,5.75,2.35,0.365,-0.45,67,0.0416336,0.00208168,0.05,-2.46144,9.66173,-4.30137,0.0228818
157,5,5.75,2.35,0.365,-0.45,277.95,0.037794,0.0018897,0.05,-2.46144,9.66173,-4.30137,0.0228818
157,6,5.75,2.35,0.365,-0.45,293,0.0448912,0.00224456,0.05,-2.46144,9.66173,-4.30137,0.0228818
157,7,5.75,2.35,0.365,-0.45,308.04,0.0479673,0.00239836,0.05,-2.46144,9.66173,-4.30137,0.0228818
157,8,5.75,2.35,0.365,-0.45,323.04,0.0610711,0.00305355,0.05,-2.46144,9.66173,-4.30137,0.0228818
157,9,5.75,2.35,0.365,-0.45,337.95,0.0723672,0.00361836,0.05,-2.46144,9.66173,-4.30137,0.0228818
157,10,5.75,2.35,0.365,-0.45,352.69,0.0811678,0.00405839,0.05,-2.46144,9.66173,-4.30137,0.0228818
158,0,5.75,2.97,0.364,-0.2,7.46,0.129772,0.00648862,0.05,1.87173,-10.44,5.73626,0.00187082
158,1,5.75,2.97,0.364,-0.2,22.4,0.122412,0.00612061,0.05,1.87173,-10.44,5.73626,0.00187082
158,2,5.75,2.97,0.364,-0.2,37.35,0.105334,0.00526671,0.05,1.87173,-10.44,5.73626,0.00187082
158,3,5.75,2.97,0.364,-0.2,52.32,0.0915277,0.00457638,0.05,1.87173,-10.44,5.73626,0.00187082
158,4,5.75,2.97,0.364,-0.2,67.31,0.070716,0.0035358,0.05,1.87173,-10.44,5.73626,0.00187082
158,5,5.75,2.97,0.364,-0.2,82.31,0.0638236,0.00319118,0.05,1.87173,-10.44,5.73626,0.00187082
158,6,5.75,2.97,0.364,-0.2,97.32,0.0556384,0.00278192,0.05,1.87173,-10.44,5.73626,0.00187082
158,7,5.75,2.97,0.364,-0.2,112.34,0.0456798,0.00228399,0.05,1.87173,-10.44,5.73626,0.00187082
158,8,5.75,2.97,0.364,-0.2,127.37,0.0377128,0.00188564,0.05,1.87173,-10.44,5.73626,0.00187082
158,9,5.75,2.97,0.364,-0.2,247.66,0.0436267,0.00218133,0.05,1.87173,-10.44,5.73626,0.00187082
158,10,5.75,2.97,0.364,-0.2,262.68,0.0566325,0.00283162,0.05,1.87173,-10.44,5.73626,0.00187082
158,11,5.75,2.97,0.364,-0.2,277.69,0.064751,0.00323755,0.05,1.87173,-10.44,5.73626,0.00187082
158,12,5.75,2.97,0.364,-0.2,292.69,0.0823771,0.00411886,0.05,1.87173,-10.44,5.73626,0.00187082
158,13,5.75,2.97,0.364,-0.2,307.68,0.0957313,0.00478657,0.05,1.87173,-10.44,5.73626,0.00187082
158,14,5.75,2.97,0.364,-0.2,322.65,0.10854,0.00542699,0.05,1.87173,-10.44,5.73626,0.00187082
158,15,5.75,2.97,0.364,-0.2,337.6,0.122402,0.00612008,0.05,1.87173,-10.44,5.73626,0.00187082
158,16,5.75,2.97,0.364,-0.2,352.54,0.118958,0.00594789,0.05,1.87173,-10.44,5.73626,0.00187082
159,0,5.75,2.97,0.365,-0.26,7.44,0.136947,0.00684735,0.05,1.0782,-0.192899,3.29863,0.00117765
159,1,5.75,2.97,0.365,-0.26,22.39,0.121055,0.00605276,0.05,1.0782,-0.192899,3.29863,0.00117765
159,2,5.75,2.97,0.365,-0.26,37.23,0.105303,0.00526515,0.05,1.0782,-0.192899,3.29863,0.00117765
159,3,5.75,2.97,0.365,-0.26,52.19,0.0779288,0.00389644,0.05,1.0782,-0.192899,3.29863,0.00117765
159,4,5.75,2.97,0.365,-0.26,67.19,0.0610559,0.00305279,0.05,1.0782,-0.192899,3.29863,0.00117765
159,5,5.75,2.97,0.365,-0.26,82.21,0.0483575,0.00241787,0.05,1.0782,-0.192899,3.29863,0.00117765
159,6,5.75,2.97,0.365,-0.26,97.24,0.0376024,0.00188012,0.05,1.0782,-0.192899,3.29863,0.00117765
159,7,5.75,2.97,0.365,-0.26,112.28,0.0257388,0.00128694,0.05,1.0782,-0.192899,3.29863,0.00117765
159,8,5.75,2.97,0.365,-0.26,127.32,0.0209768,0.00104884,0.05,1.0782,-0.192899,3.29863,0.00117765
159,9,5.75,2.97,0.365,-0.26,142.37,0.0204928,0.00102464,0.05,1.0782,-0.192899,3.29863,0.00117765
159,10,5.75,2.97,0.365,-0.26,157.42,0.015519,0.000775952,0.05,1.0782,-0.192899,3.29863,0.00117765
159,11,5.75,2.97,0.365,-0.26,172.48,0.0156779,0.000783894,0.05,1.0782,-0.192899,3.29863,0.00117765
159,12,5.75,2.97,0.365,-0.26,202.58,0.0164685,0.000823425,0.05,1.0782,-0.192899,3.29863,0.00117765
159,13,5.75,2.97,0.365,-0.26,232.68,0.0201978,0.00100989,0.05,1.0782,-0.192899,3.29863,0.00117765
159,14,5.75,2.97,0.365,-0.26,247.72,0.0265292,0.00132646,0.05,1.0782,-0.192899,3.29863,0.00117765
159,15,5.75,2.97,0.365,-0.26,262.76,0.0361877,0.00180938,0.05,1.0782,-0.192899,3.29863,0.00117765
159,16,5.75,2.97,0.365,-0.26,277.79,0.0426962,0.00213481,0.05,1.0782,-0.192899,3.29863,0.00117765
159,17,5.75,2.97,0.365,-0.26,292.81,0.0609584,0.00304792,0.05,1.0782,-0.192899,3.29863,0.00117765
159,18,5.75,2.97,0.365,-0.26,307.81,0.0723213,0.00361607,0.05,1.0782,-0.192899,3.29863,0.00117765
159,19,5.75,2.97,0.365,-0.26,322.77,0.0972599,0.00486299,0.05,1.0782,-0.192899,3.29863,0.00117765
159,20,5.75,2.97,0.365,-0.26,337.61,0.135737,0.00678683,0.05,1.0782,-0.192899,3.29863,0.00117765
159,21,5.75,2.97,0.365,-0.26,352.56,0.128413,0.00642067,0.05,1.0782,-0.192899,3.29863,0.00117765
160,0,5.75,2.97,0.365,-0.34,7.48,0.127573,0.00637864,0.05,-0.117508,5.94948,0.0986301,0.00273568
160,1,5.75,2.97,0.365,-0.34,22.49,0.11064,0.00553202,0.05,-0.117508,5.94948,0.0986301,0.00273568
160,2,5.75,2.97,0.365,-0.34,37.22,0.0762353,0.00381177,0.05,-0.117508,5.94948,0.0986301,0.00273568
160,3,5.75,2.97,0.365,-0.34,52.07,0.0604903,0.00302451,0.05,-0.117508,5.94948,0.0986301,0.00273568
160,4,5.75,2.97,0.365,-0.34,67.1,0.0413798,0.00206899,0.05,-0.117508,5.94948,0.0986301,0.00273568
160,5,5.75,2.97,0.365,-0.34,82.14,0.0331791,0.00165895,0.05,-0.117508,5.94948,0.0986301,0.00273568
160,6,5.75,2.97,0.365,-0.34,97.19,0.0246218,0.00123109,0.05,-0.117508,5.94948,0.0986301,0.00273568
160,7,5.75,2.97,0.365,-0.34,112.24,0.020333,0.00101665,0.05,-0.117508,5.94948,0.0986301,0.00273568
160,8,5.75,2.97,0.365,-0.34,127.3,0.0164648,0.000823242,0.05,-0.117508,5.94948,0.0986301,0.00273568
160,9,5.75,2.97,0.365,-0.34,142.35,0.0143218,0.000716088,0.05,-0.117508,5.94948,0.0986301,0.00273568
160,10,5.75,2.97,0.365,-0.34,157.41,0.0132465,0.000662327,0.05,-0.117508,5.94948,0.0986301,0.00273568
160,11,5.75,2.97,0.365,-0.34,172.47,0.0118696,0.00059348,0.05,-0.117508,5.94948,0.0986301,0.00273568
160,12,5.75,2.97,0.365,-0.34,187.53,0.0121226,0.000606131,0.05,-0.117508,5.94948,0.0986301,0.00273568
160,13,5.75,2.97,0.365,-0.34,202.59,0.0123377,0.000616884,0.05,-0.117508,5.94948,0.0986301,0.00273568
160,14,5.75,2.97,0.365,-0.34,217.65,0.0136383,0.000681915,0.05,-0.117508,5.94948,0.0986301,0.00273568
160,15,5.75,2.97,0.365,-0.34,232.7,0.0177202,0.000886009,0.05,-0.117508,5.94948,0.0986301,0.00273568
160,16,5.75,2.97,0.365,-0.34,247.76,0.020662,0.0010331,0.05,-0.117508,5.94948,0.0986301,0.00273568
160,17,5.75,2.97,0.365,-0.34,262.81,0.0239656,0.00119828,0.05,-0.117508,5.94948,0.0986301,0.00273568
160,18,5.75,2.97,0.365,-0.34,277.86,0.0334434,0.00167217,0.05,-0.117508,5.94948,0.0986301,0.00273568
160,19,5.75,2.97,0.365,-0.34,292.9,0.0462664,0.00231332,0.05,-0.117508,5.94948,0.0986301,0.00273568
160,20,5.75,2.97,0.365,-0.34,307.93,0.0556768,0.00278384,0.05,-0.117508,5.94948,0.0986301,0.00273568
160,21,5.75,2.97,0.365,-0.34,322.78,0.0777337,0.00388668,0.05,-0.117508,5.94948,0.0986301,0.00273568
160,22,5.75,2.97,0.365,-0.34,337.51,0.110615,0.00553075,0.05,-0.117508,5.94948,0.0986301,0.00273568
160,23,5.75,2.97,0.365,-0.34,352.52,0.127139,0.00635697,0.05,-0.117508,5.94948,0.0986301,0.00273568
161,0,5.75,2.97,0.365,-0.45,7.76,0.123163,0.00615814,0.05,-2.46144,9.66173,-4.30137,0.0108104
161,1,5.75,2.97,0.365,-0.45,22.66,0.088998,0.0044499,0.05,-2.46144,9.66173,-4.30137,0.0108104
161,2,5.75,2.97,0.365,-0.45,37.33,0.0626849,0.00313424,0.05,-2.46144,9.66173,-4.30137,0.0108104
161,3,5.75,2.97,0.365,-0.45,51.94,0.0469601,0.002348,0.05,-2.46144,9.66173,-4.30137,0.0108104
161,4,5.75,2.97,0.365,-0.45,67.01,0.0356604,0.00178302,0.05,-2.46144,9.66173,-4.30137,0.0108104
161,5,5.75,2.97,0.365,-0.45,82.08,0.0320256,0.00160128,0.05,-2.46144,9.66173,-4.30137,0.0108104
161,6,5.75,2.97,0.365,-0.45,97.15,0.0282492,0.00141246,0.05,-2.46144,9.66173,-4.30137,0.0108104
161,7,5.75,2.97,0.365,-0.45,112.22,0.0232157,0.00116078,0.05,-2.46144,9.66173,-4.30137,0.0108104
161,8,5.75,2.97,0.365,-0.45,127.28,0.0205251,0.00102625,0.05,-2.46144,9.66173,-4.30137,0.0108104
161,9,5.75,2.97,0.365,-0.45,157.42,0.0210043,0.00105022,0.05,-2.46144,9.66173,-4.30137,0.0108104
161,10,5.75,2.97,0.365,-0.45,172.49,0.020105,0.00100525,0.05,-2.46144,9.66173,-4.30137,0.0108104
161,11,5.75,2.97,0.365,-0.45,187.51,0.0181778,0.00090889,0.05,-2.46144,9.66173,-4.30137,0.0108104
161,12,5.75,2.97,0.365,-0.45,202.58,0.0210566,0.00105283,0.05,-2.46144,9.66173,-4.30137,0.0108104
161,13,5.75,2.97,0.365,-0.45,217.67,0.022861,0.00114305,0.05,-2.46144,9.66173,-4.30137,0.0108104
161,14,5.75,2.97,0.365,-0.45,232.72,0.0235769,0.00117885,0.05,-2.46144,9.66173,-4.30137,0.0108104
161,15,5.75,2.97,0.365,-0.45,247.78,0.0248539,0.0012427,0.05,-2.46144,9.66173,-4.30137,0.0108104
161,16,5.75,2.97,0.365,-0.45,262.85,0.0278049,0.00139025,0.05,-2.46144,9.66173,-4.30137,0.0108104
161,17,5.75,2.97,0.365,-0.45,277.92,0.032048,0.0016024,0.05,-2.46144,9.66173,-4.30137,0.0108104
161,18,5.75,2.97,0.365,-0.45,292.99,0.0393394,0.00196697,0.05,-2.46144,9.66173,-4.30137,0.0108104
161,19,5.75,2.97,0.365,-0.45,308.06,0.0473646,0.00236823,0.05,-2.46144,9.66173,-4.30137,0.0108104
161,20,5.75,2.97,0.365,-0.45,322.67,0.0618127,0.00309063,0.05,-2.46144,9.66173,-4.30137,0.0108104
161,21,5.75,2.97,0.365,-0.45,337.34,0.0947126,0.00473563,0.05,-2.46144,9.66173,-4.30137,0.0108104
161,22,5.75,2.97,0.365,-0.45,352.24,0.121568,0.00607838,0.05,-2.46144,9.66173,-4.30137,0.0108104
162,0,5.75,2.44,0.393,-0.21,22.44,0.0484765,0.00242383,0.05,0.200696,-6.95574,4.32265,0.000713062
162,1,5.75,2.44,0.393,-0.21,37.41,0.0448428,0.00224214,0.05,0.200696,-6.95574,4.32265,0.000713062
162,2,5.75,2.44,0.393,-0.21,52.39,0.0414178,0.00207089,0.05,0.200696,-6.95574,4.32265,0.000713062
162,3,5.75,2.44,0.393,-0.21,307.61,0.0375851,0.00187926,0.05,0.200696,-6.95574,4.32265,0.000713062
162,4,5.75,2.44,0.393,-0.21,322.59,0.04384,0.002192,0.05,0.200696,-6.95574,4.32265,0.000713062
162,5,5.75,2.44,0.393,-0.21,337.56,0.0490438,0.00245219,0.05,0.200696,-6.95574,4.32265,0.000713062
162,6,5.75,2.44,0.393,-0.21,352.52,0.0446301,0.0022315,0.05,0.200696,-6.95574,4.32265,0.000713062
163,0,5.75,2.48,0.4,-0.26,7.46,0.0448336,0.00224168,0.05,-0.743139,1.2071,2.1,0.00287359
163,1,5.75,2.48,0.4,-0.26,22.38,0.0399476,0.00199738,0.05,-0.743139,1.2071,2.1,0.00287359
163,2,5.75,2.48,0.4,-0.26,37.32,0.0378613,0.00189306,0.05,-0.743139,1.2071,2.1,0.00287359
163,3,5.75,2.48,0.4,-0.26,52.29,0.0339214,0.00169607,0.05,-0.743139,1.2071,2.1,0.00287359
163,4,5.75,2.48,0.4,-0.26,67.27,0.027488,0.0013744,0.05,-0.743139,1.2071,2.1,0.00287359
